209.95,133.47,381.83,246.92,195.49,138.42,220.47,273.52,47.34,218.49,228.88,273.83,68.67,152.62,85.96,510.83,48.38,11.73,111.65,304.12,52.27,173.81,697.23,226.63,62.26,290.47,23.66,780.6,529.71,221.49,155.46,282.48,70.34,100.02,16.5,68.08,88.72,719.52,81.42,496.03,141.73,124.94,127.23,3.51,73.97,204.06,159.54,235.12,135.06,25.58
213.7,127.76,390.66,208.84,155.24,105.57,197.24,194.74,41.01,161.75,179.6,278.94,60.79,158.64,69.3,479.73,45.08,9.9,111.17,276.04,49.01,165.72,546.52,197.95,56.48,254.15,26.02,598.63,481.13,203.66,163.19,232.45,69.83,78.06,12.01,64.42,93.17,607.91,94.48,389.29,116.31,102.3,95.92,5.0,72.92,168.92,121.13,153.99,150.91,25.77
165.99,117.52,412.09,159.57,115.91,91.52,127.17,57.75,36.92,156.67,92.61,184.87,50.54,160.6,49.83,389.24,43.19,14.89,61.14,178.28,39.22,117.74,318.41,187.82,36.32,135.06,44.4,439.68,244.66,191.6,181.56,123.43,65.53,49.09,34.31,65.45,106.06,211.51,89.92,287.39,83.52,71.24,20.42,18.13,128.1,101.58,20.08,75.75,175.41,50.23
154.11,106.72,381.27,151.36,93.3,82.31,129.31,50.91,34.59,157.12,76.31,155.97,45.21,155.66,49.73,368.68,38.36,15.42,64.95,159.13,40.47,108.2,335.14,176.71,32.43,128.17,30.63,436.08,214.01,183.5,164.74,118.2,61.91,43.8,17.0,60.7,87.57,161.45,87.06,256.95,88.25,55.35,22.64,17.54,108.57,89.44,13.89,74.45,172.0,46.81
199.81,132.93,375.32,228.78,169.9,128.78,209.99,249.04,45.52,198.72,212.52,260.35,66.0,148.27,78.47,520.29,46.41,10.49,109.06,310.12,47.95,168.93,639.86,208.24,63.47,281.31,21.25,759.72,511.4,209.29,149.77,274.19,69.37,90.22,14.7,68.65,86.14,684.7,79.84,478.74,132.41,123.54,123.3,3.42,59.66,194.66,144.16,207.38,130.32,23.99
206.11,109.44,512.62,205.52,183.61,130.8,161.59,144.21,37.01,163.55,138.42,239.91,45.27,143.44,56.66,342.78,40.55,9.72,75.13,220.57,40.33,158.61,465.79,187.22,45.08,185.69,19.78,612.43,448.75,203.29,159.47,198.5,68.72,77.55,10.66,69.05,80.62,493.64,112.32,401.24,92.39,88.39,60.27,3.8,72.62,160.42,103.9,128.85,174.64,29.78
246.13,132.81,455.33,244.21,175.01,113.61,222.61,224.37,45.23,181.26,200.88,320.03,64.53,158.35,81.11,497.91,44.94,9.31,109.26,271.46,46.96,183.96,636.06,197.59,55.53,263.21,24.89,577.91,603.92,223.36,159.67,267.94,69.66,89.55,13.51,62.51,87.52,697.99,86.92,417.92,133.13,103.24,102.45,4.35,76.78,192.56,138.3,175.45,148.41,25.99
150.06,125.15,643.78,171.41,138.43,103.34,173.06,49.48,40.77,214.59,92.24,253.19,57.85,97.91,70.44,359.48,52.61,12.78,71.07,167.82,50.2,142.05,406.66,211.68,34.15,138.51,54.56,553.45,337.66,222.44,165.79,159.49,56.15,60.24,51.69,60.99,129.55,376.49,73.1,294.61,104.03,73.88,58.69,37.66,160.53,128.28,21.97,88.84,156.14,44.54
50.44,76.45,274.74,111.82,41.23,26.29,95.54,30.56,29.77,355.27,71.07,155.36,53.22,116.84,68.05,155.69,42.27,10.32,66.37,121.27,38.45,58.55,201.53,160.32,24.6,137.08,49.96,242.5,163.53,157.02,139.51,112.88,47.98,19.51,59.52,50.74,88.92,188.79,74.37,124.76,46.36,40.1,36.78,4.79,82.47,52.3,4.31,53.85,125.8,40.74
211.4,128.56,398.46,225.78,174.44,117.3,210.04,231.15,44.82,204.39,208.31,290.73,61.23,141.33,75.26,498.76,46.3,10.68,98.88,292.34,50.28,165.08,611.65,204.95,59.82,257.92,21.71,654.89,563.28,207.13,146.28,265.77,69.19,84.57,16.79,63.82,84.48,659.18,74.05,451.87,130.64,94.78,114.5,4.15,62.13,205.96,135.09,161.86,128.84,22.12
80.44,88.4,383.67,121.75,57.91,52.44,122.91,30.71,26.75,183.47,69.32,170.57,46.66,95.67,55.48,160.39,39.8,6.54,77.62,161.3,29.21,70.51,214.25,146.51,32.78,128.2,62.67,282.42,186.89,144.2,145.72,106.39,47.64,29.07,36.02,51.3,96.74,225.61,77.49,182.75,48.61,51.04,41.24,5.92,101.17,74.97,8.73,52.65,130.55,35.86
50.09,85.13,302.21,112.73,43.57,32.32,97.99,27.38,29.25,350.49,74.94,153.33,56.32,123.48,71.06,161.99,42.5,10.1,67.94,131.42,37.7,55.8,205.12,165.12,26.66,139.6,47.37,270.08,176.41,154.57,141.88,113.07,51.77,18.27,60.96,55.26,99.04,197.41,81.12,136.22,43.34,40.63,38.31,3.63,88.47,58.98,3.94,59.06,132.38,43.79
215.6,127.35,393.03,206.83,154.63,107.53,196.56,192.13,42.55,171.43,185.05,281.05,60.87,163.51,72.52,477.88,44.77,10.02,105.49,280.37,49.6,163.04,566.1,198.57,57.36,245.03,23.99,602.22,495.56,206.67,162.66,240.37,69.36,77.7,11.91,63.92,91.73,604.6,94.7,387.66,121.19,103.91,95.47,4.77,72.97,164.84,119.41,153.71,147.38,26.1
180.29,106.55,521.64,188.48,147.57,113.1,140.08,85.85,31.24,240.51,129.3,209.56,53.98,162.04,44.95,440.75,40.59,12.58,80.98,177.98,35.89,131.47,346.81,179.3,36.33,144.41,34.85,508.96,307.22,193.96,175.1,155.21,61.59,69.94,10.46,74.66,83.6,310.98,106.32,327.1,88.87,67.21,43.59,13.75,111.82,112.92,43.19,114.51,185.26,36.09
270.38,124.37,333.72,236.25,239.08,256.68,250.32,361.7,52.85,197.05,199.31,253.57,72.2,153.81,101.92,474.51,55.15,13.29,123.45,366.49,69.01,283.38,793.69,197.41,75.04,303.7,38.04,654.77,544.64,245.17,186.1,312.65,68.37,164.19,20.23,55.71,89.83,641.36,84.38,509.2,165.5,236.68,109.23,7.36,62.26,175.45,200.72,250.58,142.31,24.48
165.16,125.78,509.87,160.73,140.36,123.39,147.64,55.11,45.8,209.13,95.85,221.67,57.69,127.93,64.25,368.12,49.48,21.27,68.94,171.34,54.02,133.9,346.11,196.18,34.89,131.3,52.87,541.1,276.29,201.88,166.89,147.07,61.04,62.98,36.97,69.28,106.16,314.96,80.32,301.2,98.87,84.22,38.55,27.88,145.36,103.26,24.14,82.84,176.38,53.39
269.93,123.86,332.71,272.19,267.84,221.48,225.54,347.44,55.54,224.34,211.85,253.61,76.0,155.44,118.02,469.17,55.98,13.28,121.49,396.56,80.74,314.71,904.22,195.08,81.2,289.94,39.34,623.63,556.87,247.28,206.32,322.79,69.22,183.14,19.67,54.07,95.92,650.15,105.63,471.2,180.46,312.68,91.23,5.12,63.04,146.83,189.46,195.13,142.69,25.1
228.62,116.41,484.31,224.51,180.17,151.19,184.14,172.88,42.08,156.6,171.08,283.09,56.14,149.68,62.78,407.19,45.13,11.04,87.41,250.7,52.68,162.23,515.0,206.7,51.27,231.45,21.64,602.03,508.22,218.08,164.43,223.12,68.22,71.75,13.47,70.88,91.81,563.95,106.39,423.43,117.53,103.78,74.55,5.21,79.98,180.6,138.44,173.07,173.36,28.79
65.34,84.48,291.99,113.61,56.57,36.58,88.84,31.38,33.21,361.85,75.63,163.2,48.72,121.89,75.61,178.28,43.21,9.11,64.24,136.81,38.85,64.97,219.61,171.94,27.76,135.93,58.67,259.15,182.79,159.17,131.78,130.27,51.76,27.35,43.09,52.0,108.61,191.32,80.3,147.12,49.08,47.32,29.14,2.0,90.98,50.53,5.24,56.65,132.18,36.89
142.03,114.6,398.83,161.95,113.05,96.95,108.44,58.01,35.02,125.46,82.85,157.51,48.42,168.39,49.64,370.49,40.55,12.87,63.69,169.56,36.1,112.78,309.09,184.14,34.54,133.0,42.49,355.35,217.06,177.12,176.9,120.54,61.53,48.36,18.71,61.73,105.1,194.36,92.47,256.47,81.13,70.46,17.91,15.81,110.25,82.23,17.06,68.56,164.63,50.55
51.99,85.02,282.34,109.8,47.73,31.25,88.65,28.17,27.51,363.72,78.38,154.42,46.69,117.8,64.49,155.99,40.08,9.13,63.08,144.06,37.09,59.41,204.43,155.19,29.24,134.77,47.51,285.58,170.47,148.84,127.94,109.86,54.97,21.06,48.08,55.36,107.78,183.72,82.53,137.08,41.62,45.43,29.19,2.87,84.66,51.7,4.19,52.02,136.42,35.42
266.45,116.18,262.34,352.04,372.54,199.32,209.68,318.54,49.82,226.01,168.81,193.82,79.21,186.44,109.88,626.08,62.5,14.08,149.61,482.64,78.21,307.99,863.64,243.67,98.85,237.89,45.59,404.56,502.04,260.74,247.52,297.51,81.42,236.63,13.89,61.3,97.44,640.73,123.56,394.2,166.44,408.06,96.03,4.9,62.06,107.83,179.15,143.13,169.32,27.55
190.14,108.23,519.56,193.92,144.03,119.49,135.62,89.32,29.34,213.54,113.78,229.79,50.41,154.31,46.42,411.24,41.09,15.02,77.22,181.88,40.04,125.1,326.83,194.26,37.12,133.12,33.5,484.89,353.07,191.08,159.3,149.68,60.64,64.09,11.32,71.81,87.64,312.52,107.0,347.89,86.12,63.98,44.69,10.57,107.44,115.93,47.07,118.69,187.52,36.28
245.59,134.95,444.23,238.93,172.04,110.79,216.49,218.52,44.82,177.28,199.46,309.78,63.98,156.97,79.67,489.94,44.9,9.29,109.95,270.78,46.32,179.66,625.53,199.75,55.39,261.58,24.86,565.23,591.84,217.75,162.38,264.24,71.39,86.02,13.03,64.69,89.96,683.64,89.5,408.14,131.69,98.82,100.25,4.45,76.5,187.68,134.25,167.87,153.49,26.3
253.85,113.43,454.96,218.25,173.74,127.24,229.87,231.96,45.17,177.16,202.87,353.15,58.46,146.78,71.23,439.62,42.89,10.05,92.04,243.3,51.77,195.57,576.09,218.25,49.77,226.49,20.45,673.53,542.57,231.95,145.75,237.81,63.47,78.8,14.38,60.68,81.19,622.67,100.16,452.1,127.3,110.4,91.86,4.53,78.84,219.98,135.72,171.13,154.97,26.37
139.18,101.33,288.97,138.64,75.58,56.3,108.7,42.92,31.89,132.1,67.06,143.12,39.96,161.16,43.48,360.03,34.38,11.62,66.08,152.97,32.65,96.78,300.57,164.06,31.19,120.53,26.03,383.76,182.95,167.67,164.26,112.13,55.4,31.91,11.74,57.24,81.83,127.42,91.89,229.22,75.56,53.08,23.06,12.12,87.95,68.82,11.28,64.3,170.99,42.47
214.79,125.34,373.22,224.66,188.78,162.2,232.01,288.77,48.84,233.75,228.41,266.52,68.17,154.99,96.04,514.04,49.71,11.29,113.29,310.45,52.58,192.88,722.28,213.93,63.55,260.14,22.82,780.91,488.72,224.34,169.38,298.54,69.23,97.87,14.49,70.16,92.0,715.74,84.08,512.66,143.24,111.83,116.55,4.81,75.69,198.29,173.43,242.02,144.41,25.31
162.95,109.2,410.14,172.47,106.29,94.43,136.31,53.73,33.86,159.44,77.74,184.09,45.38,163.77,51.94,343.71,39.87,14.74,59.93,164.21,36.4,116.51,333.68,181.51,33.45,130.96,36.2,458.23,230.77,187.5,174.62,115.42,64.2,50.1,13.76,64.09,92.7,159.22,89.51,281.61,84.32,61.97,22.56,19.83,115.02,89.19,18.17,78.04,175.06,50.68
160.28,97.71,378.79,188.3,119.17,95.91,99.74,62.58,28.69,207.24,102.68,195.64,50.99,159.99,45.9,401.02,39.11,11.94,81.36,182.63,35.41,101.4,320.85,177.79,37.25,129.68,31.15,429.82,250.07,174.68,153.2,129.36,61.9,50.85,8.87,70.28,79.04,205.05,104.95,279.96,85.9,63.23,32.92,9.87,119.75,86.8,26.89,90.43,180.78,40.17
66.37,85.48,297.83,112.84,62.46,39.65,87.3,31.14,32.91,368.44,74.0,163.06,44.61,118.88,74.02,173.85,43.19,8.94,63.9,138.69,36.55,66.23,218.46,169.79,28.14,134.1,58.29,266.43,190.65,158.37,135.14,129.61,53.37,28.35,44.15,53.35,112.22,194.28,80.28,149.25,48.86,48.18,30.23,1.78,93.53,53.37,5.3,56.15,135.45,37.07
73.34,81.93,353.51,115.34,59.85,47.98,99.07,28.68,30.91,309.48,66.73,178.18,42.52,99.63,69.41,167.11,41.92,7.33,72.15,154.63,32.2,69.46,216.73,159.55,31.38,141.99,59.89,283.69,189.17,156.2,144.75,127.5,58.02,29.87,40.23,57.54,108.14,198.23,76.85,170.7,47.46,52.79,37.36,4.48,93.42,67.14,6.72,52.62,142.41,35.05
76.56,92.37,355.92,103.74,50.83,51.91,118.05,26.17,21.02,121.67,54.01,169.42,41.92,88.53,40.88,126.39,36.32,4.76,77.81,161.04,21.5,67.14,171.63,117.59,32.7,115.93,57.49,276.01,170.35,122.26,147.16,84.88,43.94,24.26,27.89,49.7,93.89,203.88,74.64,178.61,36.87,43.65,43.44,3.41,85.85,71.26,7.7,51.6,132.35,37.09
157.35,118.36,437.3,156.18,128.02,113.2,150.56,59.43,42.54,186.67,86.08,201.33,55.34,158.03,56.63,388.55,44.27,16.43,57.74,178.14,43.34,131.39,337.89,178.14,36.28,125.69,46.11,448.15,275.71,199.73,173.29,136.89,58.93,50.37,37.23,61.65,106.35,199.59,78.11,289.07,90.65,78.09,35.43,17.96,123.79,106.69,23.98,79.01,158.59,52.75
198.89,127.01,363.94,196.56,149.73,96.72,190.95,185.01,37.16,160.71,184.04,265.14,58.11,146.04,64.13,452.75,41.25,9.49,105.05,285.26,45.72,158.68,516.67,187.47,58.38,235.31,21.49,595.97,522.17,189.78,150.89,234.26,69.9,71.05,11.32,66.17,85.27,584.71,81.88,390.3,111.66,77.83,94.46,3.31,59.3,165.03,113.91,139.69,145.45,22.46
162.77,108.67,409.67,171.12,105.49,95.88,136.09,53.38,33.71,166.36,75.52,181.3,45.17,160.64,51.92,339.74,39.64,14.97,59.81,165.3,36.3,116.2,332.15,180.7,33.69,131.43,37.07,450.06,228.51,185.89,174.17,113.79,64.77,49.45,13.6,64.54,91.84,157.36,89.62,278.7,84.01,63.02,22.39,20.59,114.73,87.46,18.37,77.54,176.68,50.87
147.96,98.65,280.77,143.68,85.52,67.91,117.27,46.35,31.04,133.06,68.95,149.24,41.23,145.05,43.1,342.85,35.75,12.09,63.94,154.73,35.1,99.76,299.56,163.06,31.53,122.52,26.93,408.95,191.19,169.48,166.22,107.74,56.77,37.95,14.41,57.95,82.06,141.0,86.63,240.27,81.05,50.57,24.28,17.2,98.75,77.6,12.61,62.82,168.51,44.36
165.31,116.71,428.19,160.71,115.53,94.5,152.89,59.0,39.19,180.97,87.78,187.65,51.45,174.32,53.12,439.5,44.24,15.73,61.94,184.65,40.79,127.75,331.24,181.41,37.61,126.25,46.8,470.38,276.96,198.62,178.37,129.2,64.66,46.94,34.77,63.64,108.43,210.99,86.44,280.78,87.03,71.6,33.72,19.19,132.51,100.03,21.89,78.63,171.01,52.11
75.58,86.44,337.65,120.67,61.92,47.63,95.06,31.2,35.08,332.83,83.12,177.98,47.39,118.42,79.87,176.18,45.21,9.23,65.63,146.88,34.62,70.41,239.14,168.0,29.82,135.47,58.87,273.05,194.33,165.56,144.55,137.29,54.52,29.92,45.32,54.22,116.54,214.42,84.39,160.01,51.72,57.84,33.73,3.38,101.81,59.36,6.02,54.35,135.1,39.05
149.72,103.21,343.2,164.59,109.64,75.02,99.89,52.49,38.2,177.65,80.74,159.34,45.38,188.71,49.43,409.12,38.15,14.31,83.88,165.08,40.77,96.34,386.81,203.13,33.66,145.92,30.96,401.05,262.95,187.37,173.09,135.54,61.52,49.43,13.08,65.07,83.57,115.54,101.61,243.35,91.25,62.72,30.61,11.49,105.81,80.3,16.48,79.3,178.78,49.53
142.04,118.5,600.29,163.64,133.41,89.64,182.9,46.95,39.07,230.48,86.36,243.32,53.2,102.66,66.8,343.61,52.59,14.06,67.47,168.29,55.96,124.81,359.52,206.06,34.25,140.83,55.52,500.53,314.62,221.76,167.85,151.67,53.94,61.04,58.3,62.98,126.5,345.56,77.42,276.39,87.72,77.53,53.11,44.75,160.13,110.2,19.96,85.26,149.59,38.99
47.35,79.76,265.97,105.37,39.75,25.48,88.98,30.06,27.46,380.56,69.94,158.07,53.85,122.92,62.17,159.61,42.9,8.78,65.06,122.03,37.1,58.71,191.74,149.65,24.74,140.85,53.66,261.21,190.18,152.97,139.36,101.09,46.7,17.95,80.7,49.81,91.03,166.43,79.21,117.63,42.19,41.38,35.54,5.11,84.12,49.32,4.48,53.6,122.33,42.4
143.22,109.17,367.11,170.36,110.28,74.2,103.0,58.56,35.14,212.34,97.05,166.09,48.17,173.45,51.8,420.9,41.29,13.33,83.28,179.34,39.19,97.63,360.5,195.71,36.58,134.25,28.01,418.02,243.3,190.08,161.53,138.99,60.57,48.96,16.19,64.85,82.83,148.05,106.31,245.25,96.6,59.91,35.35,12.21,126.99,89.39,19.52,87.7,169.45,43.48
178.13,136.47,657.1,179.17,147.97,134.74,170.47,62.45,43.56,197.25,86.35,266.32,58.89,116.36,60.26,349.79,48.62,20.54,70.78,166.98,59.5,146.13,385.3,197.92,34.0,122.96,50.19,672.1,341.73,216.14,168.17,157.95,57.85,68.84,38.05,63.1,113.13,335.77,72.88,341.35,97.42,84.81,60.52,33.7,166.74,130.6,28.95,101.87,170.56,55.07
55.46,83.69,276.74,111.09,49.74,28.4,86.22,27.3,29.19,380.59,78.65,147.97,49.34,118.72,69.13,167.54,41.05,9.12,63.42,139.9,37.14,60.83,207.86,158.85,28.4,144.94,51.05,264.56,179.0,150.83,129.67,117.27,54.51,22.93,40.77,55.49,107.87,177.26,80.64,138.23,42.77,42.95,26.68,1.56,93.27,50.28,4.3,55.04,136.92,36.23
178.38,102.83,559.05,176.59,145.03,103.25,141.4,84.78,28.54,210.67,126.28,224.48,56.54,165.18,40.96,399.25,39.11,12.18,76.84,178.48,32.7,136.47,326.65,174.59,36.43,147.97,38.33,549.3,301.82,184.64,161.92,144.65,58.95,65.38,11.09,71.2,81.39,303.49,108.82,336.42,84.52,69.54,44.36,10.23,97.25,120.69,44.62,126.77,179.28,33.8
146.5,101.31,323.93,184.53,118.46,78.54,92.91,59.58,34.28,203.69,102.04,166.05,48.39,162.01,51.19,423.37,39.06,12.49,79.75,170.93,39.18,90.93,349.17,182.99,34.87,128.43,25.52,401.84,228.28,188.73,152.3,143.21,58.7,49.63,9.95,64.28,82.47,176.64,106.75,248.15,96.54,58.11,31.88,8.92,118.94,85.67,22.78,86.52,171.06,40.4
194.91,111.12,608.61,198.83,175.45,178.45,157.1,125.78,33.09,216.92,139.51,278.5,51.39,144.13,53.23,389.31,38.84,11.08,79.09,186.43,34.8,149.03,379.83,188.83,38.07,173.94,49.02,637.85,369.75,194.87,158.86,170.52,59.12,85.07,12.47,74.12,85.28,392.03,119.19,403.09,87.59,87.66,54.98,6.07,101.2,153.74,61.94,114.86,166.07,28.44
49.82,83.38,294.88,114.27,45.21,30.69,95.13,28.91,28.98,365.84,74.77,150.62,54.58,124.05,70.01,166.12,42.88,10.27,67.79,133.15,38.91,53.97,204.83,164.9,27.0,139.12,47.98,260.06,173.51,155.64,138.97,112.04,51.15,18.82,66.15,54.0,97.15,192.18,79.79,134.04,44.28,38.85,36.78,2.54,83.26,55.96,4.12,56.75,131.54,43.52
196.05,131.05,408.89,209.04,156.23,109.52,201.24,228.83,43.2,201.45,212.67,279.54,62.81,135.3,72.96,510.88,46.16,10.34,106.68,309.72,48.8,169.11,597.96,209.06,63.37,258.21,20.06,716.1,540.53,202.09,152.66,260.25,71.7,80.37,16.09,65.95,80.2,629.6,77.32,451.18,125.66,92.79,118.87,3.78,59.88,201.43,131.01,155.68,128.97,23.16
175.97,95.94,564.0,168.07,140.21,111.73,138.78,88.23,28.53,195.01,113.58,208.83,53.08,147.06,42.31,381.31,38.47,10.54,82.51,184.79,29.91,128.71,328.69,178.58,37.73,148.06,38.23,501.27,278.85,174.64,151.9,143.12,57.01,63.48,10.66,68.76,72.76,313.12,103.65,353.32,76.53,72.58,43.29,8.21,106.85,121.17,44.77,108.58,167.29,31.21
170.07,110.15,477.17,192.63,209.82,164.07,184.13,133.27,34.78,170.12,139.03,279.51,48.12,156.66,57.21,394.59,39.84,12.21,67.52,221.46,42.91,155.48,397.41,180.89,45.25,184.62,36.49,614.77,381.74,195.65,145.2,181.58,58.2,96.34,18.48,65.9,79.72,502.58,125.82,417.45,89.07,122.09,62.1,3.88,93.57,149.29,87.91,121.07,168.29,25.84
148.28,96.97,311.38,145.02,83.52,57.27,119.09,45.52,34.98,142.09,72.23,161.02,43.35,174.16,44.46,385.61,33.8,12.46,68.57,153.76,35.54,101.29,330.4,175.15,31.35,131.25,26.86,415.48,219.96,173.37,172.02,121.75,57.32,37.31,13.36,58.26,84.0,125.72,97.62,244.63,79.73,55.77,28.58,9.2,88.57,73.51,12.27,73.25,176.46,45.68
187.18,112.53,612.31,194.05,185.55,171.91,172.38,126.5,33.62,209.35,151.46,287.41,50.0,152.18,53.93,389.64,39.9,12.99,74.43,187.11,39.27,147.56,392.81,185.97,38.22,186.19,44.04,657.08,382.34,202.94,157.87,175.81,59.7,90.78,12.4,73.51,85.09,468.92,125.36,415.25,86.9,85.7,55.81,6.09,107.19,157.47,72.29,115.88,170.62,27.66
